bird_reference	raw_KleurringNummer	bird_date_begin	bird_shorthand_pt
2474	RWAR	2014-07-14T00:00:00Z	RW.AR
2475	RWAV	2014-07-11T00:00:00Z	RWA.V
2476	HBAH	2014-09-11T00:00:00Z	HBA.H
2477	HBAK	2014-09-11T00:00:00Z	HB.AK
2478	HBAL	2014-09-11T00:00:00Z	HBA.L
2479	HBAM	2014-09-11T00:00:00Z	H.BAM
2480	HBAN	2014-09-11T00:00:00Z	HB.AN
2481	HBAR	2014-09-11T00:00:00Z	H.BAR
2482	HBAT	2014-09-11T00:00:00Z	HBA.T
2483	HBAV	2014-09-11T00:00:00Z	HB.AV
2484	HBAX	2014-09-11T00:00:00Z	H.BAX
2485	HBAZ	2014-09-11T00:00:00Z	HBA.Z
2486	ZAAN	2015-02-09T00:00:00Z	ZAA.N
2487	ZAAU	2015-02-09T00:00:00Z	ZA.AU
2488	ZAAM	2015-02-09T00:00:00Z	ZA.AM
2489	ZBAF	2015-02-09T00:00:00Z	ZB.AF
2490	ZBAU	2015-02-09T00:00:00Z	ZB.AU
2491	ZTAX	2015-02-09T00:00:00Z	ZT.AX
2492	ZVAH	2015-02-09T00:00:00Z	Z.VAH
2493	ZAAR	2015-02-09T00:00:00Z	ZA.AR
2494	ZCAM	2015-02-09T00:00:00Z	ZC.AM
2495	ZCAB	2015-02-09T00:00:00Z	ZC.AB
2496	ZCAY	2015-02-09T00:00:00Z	ZCA.Y
2497	ZAAY	2015-02-09T00:00:00Z	ZAA.Y
2498	ZAAV	2015-02-09T00:00:00Z	ZAA.V
2499	ZCAT	2015-02-09T00:00:00Z	Z.CAT
2500	ZCAX	2015-02-09T00:00:00Z	ZC.AX
2501	ZBAR	2015-02-09T00:00:00Z	ZB.AR
2502	ZCAW	2015-02-09T00:00:00Z	Z.CAW
2503	ZAAT	2015-02-09T00:00:00Z	Z.AAT
2504	ZCAF	2015-02-09T00:00:00Z	ZC.AF
2505	ZCAH	2015-02-09T00:00:00Z	Z.CAH
2506	ZBAA	NA	Z.BAA
2507	ZAAL	NA	Z.AAL
2508	ZCAU	NA	ZC.AU
2509	ZAAZ	NA	Z.AAZ
2510	EAPS	2015-06-09T00:00:00Z	EAPS
2511	EAPT	2015-06-09T00:00:00Z	EAPT
2512	EAPU	2015-06-09T00:00:00Z	EAPU
2513	EAPV	2015-06-09T00:00:00Z	EAPV
2514	EAPX	2015-06-09T00:00:00Z	EAPX
2515	EASA	2015-06-09T00:00:00Z	EASA
2516	RRAJ	2015-07-06T00:00:00Z	RR.AJ
2517	RPAG	2015-07-06T00:00:00Z	RPA.G
2518	RXAA	2015-07-06T00:00:00Z	R.XAA
2519	ZCAP	2015-07-06T00:00:00Z	Z.CAP
2520	ZCAL	2015-06-29T00:00:00Z	Z.CAL
2521	ZBAJ	2015-07-03T00:00:00Z	ZB.AJ
2522	ZBAL	2015-07-06T00:00:00Z	Z.BAL
2523	MKAK	2015-08-10T00:00:00Z	MKA.K
2524	NNAY	2015-08-10T00:00:00Z	N.NAY
2525	ZBAG	2015-07-06T00:00:00Z	ZBA.G
2526	ZBAV	2015-07-03T00:00:00Z	ZBA.V
2527	TLAR	2015-08-10T00:00:00Z	TLA.R
2528	PZAF	2015-08-10T00:00:00Z	P.ZAF
2529	MPAX	2015-08-10T00:00:00Z	M.PAX
2530	MGAG	2015-08-10T00:00:00Z	MGA.G
2531	MPAJ	2015-08-10T00:00:00Z	M.PAJ
2532	HWAY	2015-08-10T00:00:00Z	HWA.Y
2533	PZAL	2015-08-10T00:00:00Z	PZA.L
2534	ZBAK	2015-07-08T00:00:00Z	ZBA.K
2535	TLAW	2015-08-10T00:00:00Z	TL.AW
2536	PZAW	2015-08-10T00:00:00Z	PZA.W
2537	RLAZ	2015-07-08T00:00:00Z	R.LAZ
2538	RMAM	2015-07-08T00:00:00Z	RM.AM
2539	RSAC	2015-07-08T00:00:00Z	RSA.C
2540	RLAU	2015-07-08T00:00:00Z	RL.AU
2541	MUAZ	2015-08-10T00:00:00Z	MU.AZ
2542	PZAU	2015-08-10T00:00:00Z	P.ZAU
2543	MGAV	2015-08-10T00:00:00Z	MGA.V
2544	PZAK	2015-08-10T00:00:00Z	PZ.AK
2545	MSAV	2015-08-10T00:00:00Z	MSA.V
2546	EASE	2015-06-15T00:00:00Z	EASE
2547	EASH	2015-06-15T00:00:00Z	EASH
2548	RSAF	NA	RS.AF
2549	BVAM	NA	BVAM
2550	KKAS	NA	KKAS
2551	ZWAG	NA	ZWA.G
2552	ZXAM	2016-05-23T00:00:00Z	ZX.AM
2553	ZWAM	NA	ZW.AM
2554	ZLAZ	2016-07-15T00:00:00Z	Z.LAZ
2555	ZYAN	NA	ZYA.N
2556	RUAW	NA	R.UAW
2557	ZZAB	NA	ZZ.AB
2558	ZWAW	2016-06-08T00:00:00Z	Z.WAW
2559	RUAR	2016-05-28T00:00:00Z	RU.AR
2560	ZZAY	2016-06-10T00:00:00Z	ZZA.Y
2561	ZXAT	NA	Z.XAT
2562	ZDAT	2016-06-27T00:00:00Z	Z.DAT
2563	ZGAG	2016-07-04T00:00:00Z	ZGA.G
2564	ZFAB	2016-07-04T00:00:00Z	ZF.AB
2565	ZLAF	2016-07-15T00:00:00Z	ZL.AF
2566	ZSAN	2016-07-06T00:00:00Z	ZSA.N
2567	ZFAH	2016-07-06T00:00:00Z	Z.FAH
2568	ZFAS	2016-06-27T00:00:00Z	ZFA.S
2569	ZGAT	2016-07-04T00:00:00Z	Z.GAT
2570	AKOS	NA	AKO.S
2571	ZZAM	NA	ZZ.AM
2572	ZDAZ	2016-06-27T00:00:00Z	Z.DAZ
2573	ZGAR	2016-07-06T00:00:00Z	ZG.AR
2574	ZPAL	2016-07-06T00:00:00Z	Z.PAL
2575	AVOU	2016-07-06T00:00:00Z	AV.OU
2576	ZSAV	2016-07-06T00:00:00Z	ZSA.V
2577	ZGAX	2016-07-04T00:00:00Z	ZG.AX
2578	ZGAH	2016-07-04T00:00:00Z	Z.GAH
2579	ZDAK	2016-07-04T00:00:00Z	ZDA.K
2580	ZFAT	2016-07-04T00:00:00Z	Z.FAT
2581	ZFAG	2016-06-27T00:00:00Z	ZFA.G
2582	ZFAZ	2016-06-27T00:00:00Z	Z.FAZ
2583	ZGAU	2016-06-27T00:00:00Z	ZG.AU
2584	ZWAA	NA	Z.WAA
2585	ZSAD	2016-07-06T00:00:00Z	Z.SAD
2586	ZDAW	2016-06-27T00:00:00Z	Z.DAW
2587	ZDAB	2016-06-27T00:00:00Z	ZD.AB
2588	ZGAF	2016-06-27T00:00:00Z	ZG.AF
2589	ZGAY	2016-06-27T00:00:00Z	ZGA.Y
2590	ZGAS	2016-06-27T00:00:00Z	ZGA.S
2591	ADOM	2016-06-27T00:00:00Z	AD.OM
2592	ACOX	2016-06-27T00:00:00Z	AC.OX
2593	AKOU	2016-06-27T00:00:00Z	AK.OU
2594	ZDAU	2016-06-27T00:00:00Z	ZD.AU
2595	AGOS	2016-07-01T00:00:00Z	AGO.S
2596	ADON	2017-07-28T00:00:00Z	ADO.N
2597	ZFAM	2016-07-01T00:00:00Z	ZF.AM
2598	ZDAV	2016-07-01T00:00:00Z	ZDA.V
2599	ZDAJ	2016-07-01T00:00:00Z	ZD.AJ
2600	AXOH	2016-07-15T00:00:00Z	A.XOH
2601	LPAL	NA	LPAL
2602	ALOV	NA	ALO.V
2603	ZXAA	2016-06-07T00:00:00Z	Z.XAA
2604	AHOT	NA	A.HOT
2605	ZDAN	2016-06-27T00:00:00Z	ZDA.N
2606	ZGAN	2016-06-27T00:00:00Z	ZGA.N
2607	ZGAA	2016-06-27T00:00:00Z	Z.GAA
2608	ACOD	2016-06-27T00:00:00Z	A.COD
2609	ACON	2016-06-27T00:00:00Z	ACO.N
2610	AJOC	2016-06-27T00:00:00Z	AJO.C
2611	ZFAN	2016-06-27T00:00:00Z	ZFA.N
2612	AFOM	2016-06-27T00:00:00Z	AF.OM
2613	ZGAV	2016-06-27T00:00:00Z	ZGA.V
2614	ZDAD	2016-06-27T00:00:00Z	Z.DAD
2615	ZFAU	2016-06-27T00:00:00Z	ZF.AU
2616	AFOA	2016-06-27T00:00:00Z	A.FOA
2617	AAOA	2016-06-27T00:00:00Z	A.AOA
2618	ZFAC	2016-06-27T00:00:00Z	ZFA.C
2619	AGOG	2016-06-27T00:00:00Z	AGO.G
2620	AFOC	2016-06-27T00:00:00Z	AFO.C
2621	ZFAX	2016-06-21T00:00:00Z	ZF.AX
2622	ZDAL	2016-06-21T00:00:00Z	Z.DAL
2623	ZGAL	2016-06-21T00:00:00Z	Z.GAL
2624	AFOD	2016-06-22T00:00:00Z	A.FOD
2625	AJOM	2016-06-22T00:00:00Z	AJ.OM
2626	ADOL	2016-06-22T00:00:00Z	A.DOL
2627	ADOT	2016-06-22T00:00:00Z	A.DOT
2628	ZYAD	2016-06-19T00:00:00Z	Z.YAD
2629	AHON	2016-06-22T00:00:00Z	AHO.N
2630	ABOF	2016-06-22T00:00:00Z	AB.OF
2631	ZFAL	2016-07-06T00:00:00Z	Z.FAL
2632	ZWAK	2016-07-13T00:00:00Z	ZWA.K
2633	ZFAF	2016-06-27T00:00:00Z	ZF.AF
2634	ZFAV	2016-06-27T00:00:00Z	ZFA.V
2635	AGOB	2016-06-22T00:00:00Z	AG.OB
2636	AFOJ	2016-06-22T00:00:00Z	AF.OJ
2637	ACOM	2016-06-22T00:00:00Z	AC.OM
2638	RTAR	2016-05-28T00:00:00Z	RT.AR
2639	ZSAM	2016-07-06T00:00:00Z	ZS.AM
2640	ZRAW	2016-07-06T00:00:00Z	Z.RAW
2641	ZSAP	2016-07-06T00:00:00Z	Z.SAP
2642	ZRAG	2016-07-06T00:00:00Z	ZRA.G
2643	ZSAS	2016-07-06T00:00:00Z	ZSA.S
2644	ZSAZ	2016-07-06T00:00:00Z	Z.SAZ
2645	ZPAN	2016-07-06T00:00:00Z	ZPA.N
2646	ZRAU	2016-07-06T00:00:00Z	ZR.AU
2647	ZSAC	2016-07-06T00:00:00Z	ZSA.C
2648	ZSAH	2016-07-06T00:00:00Z	Z.SAH
2649	ZPAM	2016-07-06T00:00:00Z	ZP.AM
2650	ZRAJ	2016-07-06T00:00:00Z	ZR.AJ
2651	ZRAX	2016-07-06T00:00:00Z	ZR.AX
2652	ZPAB	2016-07-06T00:00:00Z	ZP.AB
2653	ZPAZ	2016-07-06T00:00:00Z	Z.PAZ
2654	ZRAL	2016-07-06T00:00:00Z	Z.RAL
2655	ZPAK	2016-07-06T00:00:00Z	ZPA.K
2656	ZSAU	2016-07-06T00:00:00Z	ZS.AU
2657	ZMAR	2016-07-13T00:00:00Z	ZM.AR
2658	ZPAC	2016-07-06T00:00:00Z	ZPA.C
2659	ZPAT	2016-07-06T00:00:00Z	Z.PAT
2660	ZRAH	2016-07-06T00:00:00Z	Z.RAH
2661	ZPAV	2016-07-06T00:00:00Z	ZPA.V
2662	ZPAR	2016-07-06T00:00:00Z	ZP.AR
2663	ZSAR	2016-07-06T00:00:00Z	ZS.AR
2664	ZPAS	2016-07-06T00:00:00Z	ZPA.S
2665	EAUN	2016-08-19T00:00:00Z	EAUN
2666	AHOV	2016-07-06T00:00:00Z	AHO.V
2667	AKOW	2016-07-06T00:00:00Z	A.KOW
2668	AZOS	2016-07-15T00:00:00Z	AZO.S
2669	ZBAH	2016-07-15T00:00:00Z	Z.BAH
2670	AMOJ	2016-07-15T00:00:00Z	AM.OJ
2671	APOD	2016-07-15T00:00:00Z	A.POD
2672	ZNAA	2016-07-15T00:00:00Z	Z.NAA
2673	ZMAG	2016-07-15T00:00:00Z	ZMA.G
2674	ZNAP	2016-07-15T00:00:00Z	Z.NAP
2675	ZNAD	2016-07-15T00:00:00Z	Z.NAD
2676	ZSAX	2016-07-06T00:00:00Z	ZS.AX
2677	RWAD	2016-06-08T00:00:00Z	R.WAD
2678	ZMAZ	2016-07-15T00:00:00Z	Z.MAZ
2679	ATOL	2016-07-15T00:00:00Z	A.TOL
2680	ZLAD	2016-07-15T00:00:00Z	Z.LAD
2681	AJOB	2016-07-14T00:00:00Z	AJ.OB
2682	ALOW	2016-07-13T00:00:00Z	A.LOW
2683	ZPAY	2016-07-06T00:00:00Z	ZPA.Y
2684	ZLAP	2016-07-15T00:00:00Z	Z.LAP
2685	ZMAW	2016-07-15T00:00:00Z	Z.MAW
2686	ZLAB	2016-07-15T00:00:00Z	ZL.AB
2687	ZNAC	2016-07-15T00:00:00Z	ZNA.C
2688	ZRAS	2015-07-06T00:00:00Z	ZRA.S
2689	AVOK	2016-07-15T00:00:00Z	AVO.K
2690	ANOB	2016-07-15T00:00:00Z	AN.OB
2691	RUAC	2016-06-05T00:00:00Z	RUA.C
2692	ACOW	2016-07-11T00:00:00Z	A.COW
2693	ZMAU	2016-07-03T00:00:00Z	ZM.AU
2694	RCAK	2016-05-28T00:00:00Z	RCA.K
2695	RVAK	2016-06-12T00:00:00Z	RVA.K
2696	RUAP	2016-05-28T00:00:00Z	R.UAP
2697	RVAU	2016-06-05T00:00:00Z	RV.AU
2698	RUAX	2016-06-05T00:00:00Z	RU.AX
2699	ZXAH	2016-07-03T00:00:00Z	Z.XAH
2700	AFOL	2016-07-13T00:00:00Z	A.FOL
2701	ABOL	2016-07-03T00:00:00Z	A.BOL
2702	ZWAU	2016-06-10T00:00:00Z	ZW.AU
2703	ZXAC	2016-06-08T00:00:00Z	ZXA.C
2704	ZRAK	2016-07-06T00:00:00Z	ZRA.K
2705	ZNAV	2016-07-15T00:00:00Z	ZNA.V
2706	AGOX	2016-07-03T00:00:00Z	AG.OX
2707	ZNAH	2016-07-15T00:00:00Z	Z.NAH
2708	ZPAX	2016-07-06T00:00:00Z	ZP.AX
2709	AFOS	2016-07-13T00:00:00Z	AFO.S
2710	AVOX	2016-07-15T00:00:00Z	AV.OX
2711	AXOC	2016-07-13T00:00:00Z	AXO.C
2712	ZWAS	2016-07-03T00:00:00Z	ZWA.S
2713	AZOT	2016-07-15T00:00:00Z	A.ZOT
2714	ZWAX	2016-07-11T00:00:00Z	ZW.AX
2715	ZFAR	2016-07-04T00:00:00Z	ZF.AR
2716	KWAT	NA	KWAT
2717	AHOZ	2016-06-01T00:00:00Z	A.HOZ
2718	ZDAP	2016-06-21T00:00:00Z	Z.DAP
2719	ZDAX	2016-06-21T00:00:00Z	ZD.AX
2720	ABOH	2016-06-22T00:00:00Z	A.BOH
2721	ABOM	2016-06-22T00:00:00Z	AB.OM
2722	AHOB	2016-06-22T00:00:00Z	AH.OB
2723	ACOZ	2016-06-22T00:00:00Z	A.COZ
2724	ASOK	2016-07-15T00:00:00Z	ASO.K
2725	ZMAB	2016-07-15T00:00:00Z	ZM.AB
2726	ZNAZ	2016-07-15T00:00:00Z	Z.NAZ
2727	RVAW	2016-07-03T00:00:00Z	R.VAW
2728	ZZAK	2016-07-03T00:00:00Z	ZZA.K
2729	ZNAF	2016-07-15T00:00:00Z	ZN.AF
2730	ZMAS	2016-07-15T00:00:00Z	ZMA.S
2731	ZHAY	2016-07-15T00:00:00Z	ZHA.Y
2732	RVAL	2016-06-05T00:00:00Z	R.VAL
2733	ZRAD	2016-07-06T00:00:00Z	Z.RAD
2734	AMOV	2016-07-13T00:00:00Z	AMO.V
2735	AFOK	2016-07-12T00:00:00Z	AFO.K
2736	RVAM	2016-06-12T00:00:00Z	RV.AM
2737	ZXAX	2016-07-12T00:00:00Z	ZX.AX
2738	ZYAL	2016-07-03T00:00:00Z	Z.YAL
2739	ZZAC	2016-07-13T00:00:00Z	ZZA.C
2740	ZYAA	2016-06-10T00:00:00Z	Z.YAA
2741	ZCAZ	2016-06-08T00:00:00Z	Z.CAZ
2742	ZZAJ	2016-06-08T00:00:00Z	ZZ.AJ
2743	ATOS	2016-07-13T00:00:00Z	ATO.S
2744	AGOD	2016-07-03T00:00:00Z	A.GOD
2745	ADOV	2016-07-06T00:00:00Z	ADO.V
2746	AMOK	2016-07-15T00:00:00Z	AMO.K
2747	AVOS	2016-07-15T00:00:00Z	AVO.S
2748	AMOT	2016-07-15T00:00:00Z	A.MOT
2749	APOR	2016-07-15T00:00:00Z	AP.OR
2750	ASOX	2016-07-15T00:00:00Z	AS.OX
2751	ZPAF	2016-07-06T00:00:00Z	ZP.AF
2752	ZMAD	2016-07-06T00:00:00Z	Z.MAD
2753	ZLAG	2016-07-15T00:00:00Z	ZLA.G
2754	ZLAA	2016-07-15T00:00:00Z	Z.LAA
2755	ZLAL	2016-07-15T00:00:00Z	Z.LAL
2756	AWOK	2016-07-15T00:00:00Z	AWO.K
2757	ZNAG	2016-07-15T00:00:00Z	ZNA.G
2758	ZRAN	2016-07-06T00:00:00Z	ZRA.N
2759	ZMAK	2016-07-15T00:00:00Z	ZMA.K
2760	ZYAT	2016-07-03T00:00:00Z	Z.YAT
2761	PTAV	2016-08-05T00:00:00Z	PT.AV
2762	ZYAC	2016-07-03T00:00:00Z	ZYA.C
2763	ZYAM	2016-07-03T00:00:00Z	ZY.AM
2764	AFOX	2016-07-13T00:00:00Z	AF.OX
2765	RCAW	2016-06-12T00:00:00Z	R.CAW
2766	ZXAN	2016-07-03T00:00:00Z	ZXA.N
2767	ZYAP	2016-06-10T00:00:00Z	Z.YAP
2768	ZHAX	2016-07-13T00:00:00Z	ZH.AX
2769	ANOC	2016-07-13T00:00:00Z	ANO.C
2770	AUOS	2016-07-13T00:00:00Z	AUO.S
2771	AVOC	2016-07-13T00:00:00Z	AVO.C
2772	AZOU	2016-07-13T00:00:00Z	AZ.OU
2773	ATON	2016-07-13T00:00:00Z	ATO.N
2774	ANOD	2016-07-13T00:00:00Z	A.NOD
2775	AVOP	2016-07-13T00:00:00Z	A.VOP
2776	AVOH	2016-07-13T00:00:00Z	AVO.H
2777	ZKAK	2016-07-13T00:00:00Z	ZKA.K
2778	AFOH	2016-07-13T00:00:00Z	A.FOH
2779	ANOK	2016-07-13T00:00:00Z	ANO.K
2780	ATOU	2016-07-13T00:00:00Z	AT.OU
2781	AZOL	2016-07-13T00:00:00Z	A.ZOL
2782	ANOV	2016-07-13T00:00:00Z	ANO.V
2783	AVON	2016-07-13T00:00:00Z	AVO.N
2784	AJOA	2016-07-13T00:00:00Z	A.JOA
2785	ZKAP	2016-07-13T00:00:00Z	Z.KAP
2786	ZJAW	2016-07-13T00:00:00Z	Z.JAW
2787	ZKAM	2016-07-13T00:00:00Z	ZK.AM
2788	ZKAD	2016-07-13T00:00:00Z	Z.KAD
2789	ZJAX	2016-07-13T00:00:00Z	ZJ.AX
2790	ZHAK	2016-07-13T00:00:00Z	ZHA.K
2791	ZKAT	2016-07-13T00:00:00Z	Z.KAT
2792	AWOT	2016-07-13T00:00:00Z	A.WOT
2793	ZHAR	2016-07-13T00:00:00Z	ZH.AR
2794	ZKAR	2016-07-13T00:00:00Z	ZK.AR
2795	ZKAA	2016-07-13T00:00:00Z	Z.KAA
2796	ZNAW	2016-07-15T00:00:00Z	Z.NAW
2797	AHOC	NA	AHO.C
2798	ZFAD	2016-06-21T00:00:00Z	Z.FAD
2799	ZFAW	2016-06-21T00:00:00Z	Z.FAW
2800	ZGAZ	2016-06-21T00:00:00Z	Z.GAZ
2801	ZFAJ	2016-06-21T00:00:00Z	ZF.AJ
2802	ZDAY	2016-06-21T00:00:00Z	ZDA.Y
2803	ZFAA	2016-06-21T00:00:00Z	Z.FAA
2804	ZFAK	2016-06-21T00:00:00Z	ZFA.K
2805	ACOP	2016-06-21T00:00:00Z	A.COP
2806	AFOU	2016-06-21T00:00:00Z	AF.OU
2807	APOZ	2016-07-06T00:00:00Z	A.POZ
2808	ASOH	2016-07-06T00:00:00Z	A.SOH
2809	ZLAC	2016-07-15T00:00:00Z	ZLA.C
2810	ZNAU	2016-07-13T00:00:00Z	ZN.AU
2811	ATOT	2016-07-13T00:00:00Z	A.TOT
2812	AWOZ	2016-07-13T00:00:00Z	A.WOZ
2813	ANOF	2016-07-13T00:00:00Z	AN.OF
2814	AAOV	2016-07-13T00:00:00Z	AAO.V
2815	ZJAV	2016-07-13T00:00:00Z	ZJA.V
2816	ABOP	2016-07-13T00:00:00Z	ABOP
2817	ZWAT	2016-07-13T00:00:00Z	Z.WAT
2818	ZJAZ	2016-07-13T00:00:00Z	Z.JAZ
2819	APOK	2016-07-13T00:00:00Z	APO.K
2820	ZKAJ	2016-07-13T00:00:00Z	ZK.AJ
2821	AROM	2016-07-13T00:00:00Z	AR.OM
2822	ZHAW	2016-07-13T00:00:00Z	Z.HAW
2823	ZHAB	2016-07-13T00:00:00Z	ZH.AB
2824	ZSAG	2016-07-06T00:00:00Z	ZSA.G
2825	ATOC	2016-07-13T00:00:00Z	ATO.C
2826	RVAV	2016-06-19T00:00:00Z	RVA.V
2827	ABBA	2016-07-01T00:00:00Z	ABBA
2828	ASOJ	2016-07-01T00:00:00Z	AS.OJ
2829	ATOX	2016-07-13T00:00:00Z	AT.OX
2830	AVOR	2016-07-01T00:00:00Z	AV.OR
2831	ASOA	2016-07-01T00:00:00Z	A.SOA
2832	ASOT	2016-07-01T00:00:00Z	A.SOT
2833	APOT	2016-07-01T00:00:00Z	A.POT
2834	APOL	2016-07-01T00:00:00Z	A.POL
2835	RTAA	2016-06-19T00:00:00Z	R.TAA
2836	PTAW	2016-08-05T00:00:00Z	PTA.W
2837	AXOD	2016-07-15T00:00:00Z	A.XOD
2838	PSAU	2016-08-05T00:00:00Z	PS.AU
2839	RVAX	2016-06-12T00:00:00Z	RV.AX
2840	PNAX	2016-08-05T00:00:00Z	PN.AX
2841	ZWAF	2016-07-03T00:00:00Z	ZW.AF
2842	ZCAC	2016-06-08T00:00:00Z	ZCA.C
2843	AROD	2016-07-15T00:00:00Z	A.ROD
2844	ZWAL	2016-07-11T00:00:00Z	Z.WAL
2845	ZLAS	2016-07-13T00:00:00Z	ZLA.S
2846	ZNAK	2016-07-15T00:00:00Z	ZNA.K
2847	AMOC	2016-07-15T00:00:00Z	AMO.C
2848	ZGAM	2016-10-27T00:00:00Z	ZG.AM
2849	ABOB	2016-07-28T00:00:00Z	AB.OB
2850	AHOF	2016-07-28T00:00:00Z	AH.OF
2851	AAOW	2016-07-11T00:00:00Z	A.AOW
2852	AAOX	2016-07-28T00:00:00Z	AA.OX
2853	ABOA	2016-07-28T00:00:00Z	A.BOA
2854	ABOJ	2016-07-28T00:00:00Z	AB.OJ
2855	ABOS	2016-07-28T00:00:00Z	ABO.S
2856	ACOA	2016-07-28T00:00:00Z	A.COA
2857	ACOC	2016-07-28T00:00:00Z	ACO.C
2858	ACOF	2016-07-11T00:00:00Z	AC.OF
2859	ACOJ	2016-07-28T00:00:00Z	AC.OJ
2860	ACOK	2016-07-28T00:00:00Z	ACO.K
2861	ACOR	2016-07-28T00:00:00Z	AC.OR
2862	ACOS	2016-07-28T00:00:00Z	ACO.S
2863	ACOU	2016-07-28T00:00:00Z	AC.OU
2864	ACOV	2016-07-28T00:00:00Z	ACO.V
2865	AUOF	2016-07-13T00:00:00Z	AU.OF
2866	RRAF	2016-06-12T00:00:00Z	RR.AF
2867	ZGAC	2016-10-27T00:00:00Z	ZGA.C
2868	RUAT	2016-05-26T00:00:00Z	R.UAT
2869	RUAB	NA	RU.AB
2870	AROA	2016-07-13T00:00:00Z	A.ROA
2871	ASOU	2016-06-29T00:00:00Z	AS.OU
2872	ZRAP	2016-06-29T00:00:00Z	Z.RAP
2873	ZSAF	2016-06-29T00:00:00Z	ZS.AF
2874	ZRAM	2016-06-29T00:00:00Z	ZR.AM
2875	ZRAB	2016-06-29T00:00:00Z	ZR.AB
2876	ZPAA	2016-07-06T00:00:00Z	Z.PAA
2877	ZFAP	2016-10-27T00:00:00Z	Z.FAP
2878	ZDAA	2016-10-27T00:00:00Z	Z.DAA
2879	ZGAW	2016-10-27T00:00:00Z	Z.GAW
2880	AAOJ	2016-06-22T00:00:00Z	AA.OJ
2881	ABOW	2016-06-22T00:00:00Z	A.BOW
2882	AJOS	2016-06-22T00:00:00Z	AJO.S
2883	AAOL	2016-06-22T00:00:00Z	A.AOL
2884	ABOR	2016-06-22T00:00:00Z	AB.OR
2885	AJOW	2016-06-22T00:00:00Z	A.JOW
2886	ZRAV	2016-07-06T00:00:00Z	ZRA.V
2887	AXOG	2016-07-15T00:00:00Z	AXO.G
2888	ZRAC	2016-07-06T00:00:00Z	ZRA.C
2889	APOU	2016-07-06T00:00:00Z	AP.OU
2890	AXOW	2016-07-15T00:00:00Z	A.XOW
2891	ZSAJ	2016-07-06T00:00:00Z	ZS.AJ
2892	APOB	2016-07-15T00:00:00Z	AP.OB
2893	ZNAL	2016-07-15T00:00:00Z	Z.NAL
2894	ZNAY	2016-07-15T00:00:00Z	ZNA.Y
2895	ZKAZ	2016-07-15T00:00:00Z	Z.KAZ
2896	AVOZ	2016-07-15T00:00:00Z	A.VOZ
2897	AGOV	2016-06-28T00:00:00Z	AGO.V
2898	ALOD	2016-06-28T00:00:00Z	A.LOD
2899	ZHAU	2016-07-15T00:00:00Z	ZH.AU
2900	ZYAX	2016-07-03T00:00:00Z	ZY.AX
2901	ASOV	2016-07-13T00:00:00Z	ASO.V
2902	ALOG	2016-07-13T00:00:00Z	ALO.G
2903	AFOB	2016-07-03T00:00:00Z	AF.OB
2904	ZZAS	2016-07-18T00:00:00Z	ZZA.S
2905	ZXAB	2016-07-03T00:00:00Z	ZX.AB
2906	RVAT	2016-06-05T00:00:00Z	R.VAT
2907	ZYAU	2016-07-15T00:00:00Z	ZY.AU
2908	AJOU	2016-07-28T00:00:00Z	AJ.OU
2909	AAON	2016-07-28T00:00:00Z	AAO.N
2910	AAOP	2016-07-28T00:00:00Z	A.AOP
2911	AAOR	2016-07-03T00:00:00Z	AA.OR
2912	ZGAP	2016-10-27T00:00:00Z	Z.GAP
2913	RTAF	2016-05-26T00:00:00Z	RT.AF
2914	KCAV	NA	KCAV
2915	RUAG	NA	RUA.G
2916	RVAJ	2016-06-19T00:00:00Z	RV.AJ
2917	ZFAY	2016-10-27T00:00:00Z	ZFA.Y
2918	AZOF	2016-07-01T00:00:00Z	AZ.OF
2919	AWOP	2016-07-13T00:00:00Z	A.WOP
2920	AXOZ	2016-07-13T00:00:00Z	A.XOZ
2921	AHOL	2016-07-28T00:00:00Z	A.HOL
2922	AHOM	2016-07-28T00:00:00Z	AH.OM
2923	AHOR	2016-07-28T00:00:00Z	AH.OR
2924	AHOS	2016-06-08T00:00:00Z	AHO.S
2925	AHOU	2016-07-28T00:00:00Z	AH.OU
2926	AJOK	2016-06-10T00:00:00Z	AJO.K
2927	AJOT	2016-06-10T00:00:00Z	A.JOT
2928	AJOV	2016-06-10T00:00:00Z	AJO.V
2929	AKOA	2016-06-10T00:00:00Z	A.KOA
2930	AKOJ	2016-06-08T00:00:00Z	AK.OJ
2931	AKOV	2016-06-10T00:00:00Z	AKO.V
2932	ALOF	2016-06-08T00:00:00Z	AL.OF
2933	ALOK	2016-06-10T00:00:00Z	ALO.K
2934	MTAX	2016-06-08T00:00:00Z	M.TAX
2935	AJOG	2016-07-28T00:00:00Z	AJO.G
2936	AJON	2016-07-28T00:00:00Z	AJO.N
2937	AJOP	2016-07-13T00:00:00Z	A.JOP
2938	AJOR	2016-07-28T00:00:00Z	AJ.OR
2939	AKOB	2016-07-14T00:00:00Z	AK.OB
2940	AKOF	2016-07-28T00:00:00Z	AK.OF
2941	AKOG	2016-07-28T00:00:00Z	AKO.G
2942	AKOK	2016-07-28T00:00:00Z	AKO.K
2943	AKOM	2016-06-28T00:00:00Z	AK.OM
2944	AKOR	2016-07-13T00:00:00Z	AK.OR
2945	AVOV	2016-07-13T00:00:00Z	AVO.V
2946	ANOJ	2016-07-13T00:00:00Z	AN.OJ
2947	ANOL	2016-07-01T00:00:00Z	A.NOL
